설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
자혜공원,자혜공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.450771,127.169612
자혜공원 물놀이장,자혜공원 물놀이장,성남시,성남시청,G_PublicWiFi@SeongNam,37.451457,127.169419
장승백이 어린이공원(어14),"야탑동 516, 장승백이 어린이공원(어14) (옥외1), 공원 내CCTV:분당야탑2-A-6",성남시,성남시청,Public WiFi Free,37.409581,127.130998
장애인종합복지관,"1층 카페, 3층 교육실",성남시,성남시청,Public WiFi Free,37.443455,127.178842
점골 어린이공원,점골 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.377334,127.140497
정자 반려견,반려견장 인근,성남시,성남시청,G_PublicWiFi@SeongNam,37.372094,127.109314
정자1동 주민센터,정자1동 주민센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.37269,127.106433
버스정류장 05-007,시흥사거리.고등공공주택지구,성남시,성남시청,G_PublicWiFi@SeongNam,37.424981,127.099564
버스정류장 05-008,"고등동우체국,성남농협 대왕지점",성남시,성남시청,G_PublicWiFi@SeongNam,37.417856,127.123787
버스정류장 05-010,시흥사거리.고등공공주택지구,성남시,성남시청,G_PublicWiFi@SeongNam,37.419695,127.127803
버스정류장 05-012,공군아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.421978,127.107897
버스정류장 05-014,공군아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.422031,127.105745
버스정류장 05-015,시흥동농협창고,성남시,성남시청,G_PublicWiFi@SeongNam,37.366277,127.109244
버스정류장 05-016,효성고등학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.366231,127.108652
버스정류장 05-017,효성고등학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.366109,127.10913
버스정류장 05-018,시흥동농협창고,성남시,성남시청,G_PublicWiFi@SeongNam,37.407276,127.144135
하대원시장,하대원시장내 CCTV지주,성남시,성남시청,G_PublicWiFi@SeongNam,37.427242,127.142635
하탑교,하탑교,성남시,성남시청,G_PublicWiFi@SeongNam,37.405292,127.124165
하탑교,"하탑교 (옥외1), 다리 밑 비상벨 쪽 함체",성남시,성남시청,Public WiFi Free,37.4056,127.124627
한성정(국궁장),국궁장 앞 국기게양대 옆 가로등,성남시,성남시청,Public WiFi Free,37.451481,127.152992
한솔어린이공원,분당구 정자2동 114(CCTV 분당정자2-A-11),성남시,성남시청,G_PublicWiFi@SeongNam,37.366769,127.116962
한솔종합사회복지관,"지하1층 노인정, 1층 멀티미디어실, 2층(피아노실, 주간보호센터), 3층 강당, 별관1층(사무실, 교실, 자료실)",성남시,성남시청,Public WiFi Free,37.368349,127.116034
한아름어린이공원,"여수동 355, 한아름어린이공원 (옥외1), 중원도촌-A-19",성남시,성남시청,Public WiFi Free,37.418294,127.132567
한우리주간보호센터,"1층 로비, 2층 로비",성남시,성남시청,Public WiFi Free,37.443559,127.179958
도촌동 주민센터,도촌동 주민센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.416462,127.152741
도촌종합사회복지관,"지하1층 식당, 1층 로비, 2층(테라스, 행복누리센터, 아이디어룸, 도움실), 3층(아이랜트센터, 오감사랑, 희희낙락, 멀티룸), 4층(누리마당, 스마트유스존, 청소-01아카데미), 5층 옥상",성남시,성남시청,Public WiFi Free,37.415177,127.159011
돌고래시장,"지하1층(51, 43, 101, 150-1 점포), 1층(113점포, 계단, 화장실)",성남시,성남시청,Public WiFi Free,37.371199,127.122479
돌마교_1(우안),다리 밑 우측,성남시,성남시청,Public WiFi Free,37.354022,127.117464
돌마교_2(우안),다리 밑 좌측,성남시,성남시청,Public WiFi Free,37.353843,127.117818
성남하이테크 문화마루,"2F_작업실, 2F_책상 위,",성남시,성남시청,Public WiFi Free,37.432354,127.168724
수정 왁자지껄,"B1_지하111호실 안, B1_지하109호 안",성남시,성남시청,Public WiFi Free,37.43236,127.168726
중원 꿈톡톡,1F_중앙,성남시,성남시청,Public WiFi Free,37.430251,127.139882
동신종합시장,b1 ~ 6층,성남시,성남시청,Public WiFi Free,37.370675,127.122829
둔전교,공중화장실 인근,성남시,성남시청,G_PublicWiFi@SeongNam,37.42815,127.117563
둔전교,"교각밑cctv:수정고등-A-64, 65, 교각 바로 밑 입구 화장실 위",성남시,성남시청,Public WiFi Free,37.428481,127.117501
둔촌어린이공원,"하대원동 249-1, 둔촌어린이공원 (옥외1), 중원하대원-A-11",성남시,성남시청,Public WiFi Free,37.427672,127.151508
뒷구미 어린이공원,뒷구미 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.348898,127.111223
마루공원 축구장_1,분당수내1-A-23 CCTV함체 상단,성남시,성남시청,Public WiFi Free,37.382454,127.113895
마루공원 축구장_2,분당수내1-A-24 CCTV함체 상단,성남시,성남시청,Public WiFi Free,37.3829,127.114536
마루공원 축구장_3,분당수내1-A-25 CCTV함체 상단,성남시,성남시청,Public WiFi Free,37.383087,127.114008
만나교회 뒤편 자전거정비소 광장,컨테이너 우측 우 모서리,성남시,성남시청,Public WiFi Free,37.415029,127.121717
매송공원,매송공원 CCTV 카메라,성남시,성남시청,G_PublicWiFi@SeongNam,37.397526,127.122966
매송어린이공원(어22),"이매동 144번지 매송어린이공원, 매송어린이공원(어22) (옥외1), 공원 내 화장실 계량기쪽",성남시,성남시청,Public WiFi Free,37.397709,127.12302
매송초등학교 앞 탄천변,분당구 이매2동 152-8(CCTV 분당이매-A-19),성남시,성남시청,G_PublicWiFi@SeongNam,37.40234,127.123846
버스정류장 07-825,판교풍경채7단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.366717,127.06785
버스정류장 07-826,판교풍경채7단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.366783,127.0682
버스정류장 07-827,판교대장로서측,성남시,성남시청,G_PublicWiFi@SeongNam,37.3633,127.067483
버스정류장 07-828,판교대장로동측,성남시,성남시청,G_PublicWiFi@SeongNam,37.363317,127.0678
버스정류장 07-829,판교풍경채5단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.365,127.0691
버스정류장 07-830,힐스테이트판교엘포레4단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.365233,127.068883
버스정류장 07-831,판교반디유치원.복합문화단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.366867,127.070883
버스정류장 07-832,판교더샵포레스트11단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.36735,127.071117
수진동반려견놀이터,수진동 반려견놀이터 고가도로 밑,성남시,성남시청,G_PublicWiFi@SeongNam,37.438339,127.120046
순효노인요양원,"3층 사무실, 4층 병동, 5층 병동, 6층 병동, 7층 병동, 8층 병동, 9층 병동, 10층 카페",성남시,성남시청,Public WiFi Free,37.433312,127.129649
숯내저류지,신규폴대,성남시,성남시청,G_PublicWiFi@SeongNam,37.398036,127.116937
숲속 어린이공원(어7),"야탑동 213-1, 숲속 어린이공원(어7) (옥외1), 공원 내CCTV:분당야탑:3-A-13",성남시,성남시청,Public WiFi Free,37.41419,127.140396
습지공원,고등지구(1~7),성남시,성남시청,G_PublicWiFi@SeongNam,37.424981,127.099564
시청공원,놀이터 인근,성남시,성남시청,G_PublicWiFi@SeongNam,37.417856,127.123787
성남시 판교도서관,"지하1층 시청각실, 어린이열람실, 1층 어린이열람실, 2층 문헌정보실1,2, 3층 제1열람실 1,2,3, 3층 노트북전용열람실1,2, 3층 제2열람실 1,2,3,4,5 각 1대",성남시,성남시청,Public WiFi Free,37.392007,127.088108
성남시노인보건센터,"성남시노인보건센터 (옥내1), 6층, 5층, 2층, 지하1층 EPS",성남시,성남시청,Public WiFi Free,37.4422,127.170405
성남시립 양지테니스장,1층 사무실,성남시,성남시청,Public WiFi Free,37.463416,127.16071
성남시립식물원,성남시립식물원,성남시,성남시청,G_PublicWiFi@SeongNam,37.452968,127.168056
성남시민농원(성남시 중원구 성남동 4817),"성남시민농원(성남시 중원구 성남동 4829) 시민농원관리실, 도시농부학교교육장(옥외), 여수동 100(옥외), 스마트팜(옥내), 치유농업교육장(옥내), 도시농부학교교육장(옥내)",성남시,성남시청,Public WiFi Free,37.425133,127.126298
성남시민방위안전체험센터,"1F_강당우측, 1F_강당좌측, 1F_사무실",성남시,성남시청,Public WiFi Free,37.455586,127.159076
성남시보호작업장,"1층 프로그램실, 제1작업장",성남시,성남시청,Public WiFi Free,37.443559,127.180347
성남시분당시니어클럽,"1층 경로당, 2층(사무실, 회의실, 소사무실)",성남시,성남시청,Public WiFi Free,37.344914,127.110996
성남시수정도서관,"4층 EPS실에 4대, 옥상정원(옥외), 2층 앞마당 KT 공중전화박스 옆(옥외), 노란우체통 옆(옥외), 환풍구 함체(옥외), 지하주차장 입구 옆 함체(옥외), 지하주차장 안쪽 함체 안(옥외)",성남시,성남시청,Public WiFi Free,37.452412,127.153005
성남시여성복지회관,"1층 화장실, 2층 계단, 3층 계단",성남시,성남시청,Public WiFi Free,37.45397,127.159877
성남시의료원,"호흡기 전담 클리닉 입구 옆 CCTV폴대, 버스정류장 앞 CCTV 폴대, 4층 CCTV 폴대",성남시,성남시청,Public WiFi Free,37.445017,127.13896
성남시의료원 옥내,"b1, 1, 2",성남시,성남시청,Public WiFi Free,37.444904,127.138978
성남시의료원 옥외,"B2_주차장(2), 옥상(5)",성남시,성남시청,Public WiFi Free,37.444793,127.138536
성남시의회,"성남시청(본관 지하2층~지상3층, 의회 지상4~6층)",성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
버스정류장 05-019,오야동.신촌동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.45465,127.104359
버스정류장 05-020,오야동.신촌동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.365875,127.126727
버스정류장 05-021,신촌동앞,성남시,성남시청,G_PublicWiFi@SeongNam,37.441896,127.14034
버스정류장 05-022,신촌동앞,성남시,성남시청,G_PublicWiFi@SeongNam,37.442853,127.140279
버스정류장 05-023,여수대교,성남시,성남시청,G_PublicWiFi@SeongNam,37.438805,127.141234
버스정류장 05-025,동서울대학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.441665,127.137872
버스정류장 05-026,복정동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.443043,127.141114
버스정류장 05-027,복정동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.440947,127.140246
버스정류장 05-028,복우물.웃말입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.443272,127.140795
버스정류장 05-029,수진리고개.태평고개,성남시,성남시청,G_PublicWiFi@SeongNam,37.449547,127.145298
버스정류장 05-030,가천대역.가천대학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.448673,127.145886
버스정류장 05-031,복우물.웃말입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.443481,127.148731
버스정류장 05-032,수진리고개.태평고개,성남시,성남시청,G_PublicWiFi@SeongNam,37.443499,127.146642
버스정류장 05-033,성남수정경찰서,성남시,성남시청,G_PublicWiFi@SeongNam,37.443907,127.14321
버스정류장 05-035,성남고등공공주택지구.서편,성남시,성남시청,G_PublicWiFi@SeongNam,37.442624,127.149021
버스정류장 05-036,모란고개,성남시,성남시청,G_PublicWiFi@SeongNam,37.439455,127.119934
버스정류장 05-037,모란고개,성남시,성남시청,G_PublicWiFi@SeongNam,37.402644,127.12294
버스정류장 05-038,통계청.태평역,성남시,성남시청,G_PublicWiFi@SeongNam,37.433647,127.13426
버스정류장 07-147,서현역.분당우체국,성남시,성남시청,G_PublicWiFi@SeongNam,37.386017,127.1228
버스정류장 07-149,수내동소방서.쌍용아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.36675,127.1231
버스정류장 07-151,푸른마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.369933,127.123133
버스정류장 07-152,서울대병원,성남시,성남시청,G_PublicWiFi@SeongNam,37.351367,127.12375
버스정류장 07-155,푸른마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.37035,127.123017
버스정류장 07-157,이매촌금강아파트.코오롱아파트.동부아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.391117,127.123533
버스정류장 07-159,아름마을.이매고교.효성선경아파트.하나은행,성남시,성남시청,G_PublicWiFi@SeongNam,37.395517,127.123417
버스정류장 07-160,매송중학교.풍림아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.3976,127.123417
버스정류장 07-161,매송초교.아름마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.401817,127.123483
버스정류장 07-162,아름마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.40455,127.123417
버스정류장 07-164,매송중학교.풍림아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.39775,127.1237
버스정류장 07-165,아름마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.404567,127.1237
버스정류장 07-166,매송초교.아름마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.401933,127.12375
버스정류장 07-168,이매촌한신.서현역.AK프라자,성남시,성남시청,G_PublicWiFi@SeongNam,37.388317,127.124233
매향 어린이공원(어5),"야탑동 214-1번지, 매향 어린이공원(어5) (옥외1), 공원 내CCTV:분당야탑:3-A-16",성남시,성남시청,Public WiFi Free,37.414855,127.137332
맹산2공원,"판교로 628(야탑동), 맹산2공원 (옥외1), 공원내 건물옥상 마당쪽",성남시,성남시청,Public WiFi Free,37.405358,127.141921
맹산생태학습원,옥상 2대,성남시,성남시청,G_PublicWiFi@SeongNam,37.405272,127.1419
머내과학 공원,머내과학 공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.349672,127.105515
모란 공원,모란 공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.430143,127.124246
버스정류장 05-243,태평중학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.372768,127.10628
버스정류장 05-246,태평2동행정복지센터(마을),성남시,성남시청,G_PublicWiFi@SeongNam,37.40671,127.123282
버스정류장 05-247,신흥동성당(마을),성남시,성남시청,G_PublicWiFi@SeongNam,37.440539,127.146104
버스정류장 05-248,곽여성병원(마을),성남시,성남시청,G_PublicWiFi@SeongNam,37.448108,127.157092
버스정류장 05-269,왕남초교.호반써밋판교밸리아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.456401,127.165016
버스정류장 05-270,왕남초교.판교밸리포레자이아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.461054,127.128993
버스정류장 05-271,고등마을아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.37498,127.124862
버스정류장 05-272,고등마을아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.404186,127.134864
버스정류장 05-273,상적1통.신구대학식물원앞,성남시,성남시청,G_PublicWiFi@SeongNam,37.404186,127.134803
버스정류장 05-274,상적1통.신구대학식물원앞,성남시,성남시청,G_PublicWiFi@SeongNam,37.403913,127.134824
버스정류장 05-277,태평역.새소망병원(마을),성남시,성남시청,G_PublicWiFi@SeongNam,37.442854,127.156238
버스정류장 05-281,위례서일로마을입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.430537,127.15277
버스정류장 05-290,위례더힐정문,성남시,성남시청,G_PublicWiFi@SeongNam,37.441776,127.158008
버스정류장 05-291,위례그린파크푸르지오,성남시,성남시청,G_PublicWiFi@SeongNam,37.441375,127.12984
버스정류장 05-292,위례호반베르디움,성남시,성남시청,G_PublicWiFi@SeongNam,37.441197,127.132573
버스정류장 05-293,위례센트럴푸르지오,성남시,성남시청,G_PublicWiFi@SeongNam,37.442136,127.170649
버스정류장 05-294,위례센트럴푸르지오.위례푸른초등학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.441822,127.170758
버스정류장 05-295,위례평생학습관,성남시,성남시청,G_PublicWiFi@SeongNam,37.430635,127.137017
버스정류장 05-296,위례자연앤래미안e편한세상.위례한빛중학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.432017,127.131603
버스정류장 05-297,위례자이,성남시,성남시청,G_PublicWiFi@SeongNam,37.432207,127.131537
버스정류장 05-303,위례서일로마을입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.432148,127.131585
버스정류장 05-308,위례중앙중학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.43026,127.140006
버스정류장 05-309,위례자이아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.447519,127.163225
버스정류장 05-312,위례고운초교,성남시,성남시청,G_PublicWiFi@SeongNam,37.446356,127.158092
버스정류장 05-313,자연앤센트럴자이,성남시,성남시청,G_PublicWiFi@SeongNam,37.430348,127.155031
버스정류장 05-314,위례31단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.430537,127.15277
성남시의회,성남시의회(지상 4~6층),성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
성남시의회(1층~3층),성남시의회(지상 1~3층),성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
성남시의회(4층~6층),성남시의회(지상 4~6층),성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
"성남시청 (광장, 분수대)","성남시청(본관 지하2층~지상3층, 의회 지상4~6층)",성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
성남시청 (동관),"성남시청(본관 지하2층~지상3층, 의회 지상4~6층)",성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
성남시청 (동관),성남시청(본관 9층),성남시,성남시청,G_PublicWiFi@SeongNam,37.420035,127.127243
